Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
quand,Roquefort,quan,Pompéjac,{},{'d': 1},{},can,Sarbazan,{},"{'u': 1, 'd': 1}","{('q', 'c'): 1}",quan,Saint-Gor,{},{'d': 1},{}
quan,Saint-Gor,quand,Pouydesseaux,{'d': 1},{},{},quand,Mialos,{'d': 1},{},{},quand,Roquefort,{'d': 1},{},{}
quan,Saint-Justin,quand,Escource-bis,{'d': 1},{},{},quand,Pouydesseaux,{'d': 1},{},{},quand,Lonçon,{'d': 1},{},{}
can,Sarbazan,quand,Roquefort,"{'q': 1, 'd': 1}",{},"{('c', 'u'): 1}",,,,,,,,,,
quand,Vielle-Soubiran,quand,Labouheyre,{},{},{},quan,Géus-d'Arzacq,{},{'d': 1},{},quand,Commensacq-bis,{},{},{}
quand,Commensacq-bis,quan,Commensacq,{},{'d': 1},{},quand,Cachen,{},{},{},quand,Vielle-Soubiran,{},{},{}
quan,Commensacq,quan,Labastide-d'Armagnac,{},{},{},quand,Commensacq-bis,{'d': 1},{},{},can,Louvigny,{},{'u': 1},"{('q', 'c'): 1}"
quand,Escource-bis,quand,Montagut,{},{},{},quan,Saint-Justin,{},{'d': 1},{},quand,Escource,{},{},{}
quand,Escource,quand,Larreule,{},{},{},quand,Labouheyre,{},{},{},quand,Escource-bis,{},{},{}
quand,Labouheyre,quand,Escource,{},{},{},quand,Vielle-Soubiran,{},{},{},quan,Lue-bis,{},{'d': 1},{}
quan,Lue-bis,quand,Cachen,{'d': 1},{},{},quan,Poursiugues-Boucoue,{},{},{},quand,Labouheyre,{'d': 1},{},{}
quan,Lue,quouan,Cazaux,"{'o': 1, 'u': 1}",{},{},quan,Sainte-Suzanne,{},{},{},quand,Larée,{'d': 1},{},{}
